FIPS,GROCPTH09,GROCPTH14,SUPERCPTH09,SUPERCPTH14,CONVSPTH09,CONVSPTH14,SPECSPTH09,SPECSPTH14,SNAPSPTH12,SNAPSPTH16,WICSPTH08,WICSPTH12
5079,0.070497004,0.071581961,0.0,0.0,0.422982023,0.357909807,0.0,0.0,0.5023284400633525,0.699258178280433,0.0735673,0.070917
5081,0.22679165399999998,0.159591446,0.075597218,0.079795723,0.529180526,0.5585700610000001,0.0,0.0,0.9288644631937456,1.03070703825663,0.38865140000000004,0.2322161
5083,0.133755406,0.091082977,0.0,0.0,0.624191894,0.865288278,0.0,0.0,0.6292741360748457,0.734214390602056,0.1771636,0.0909794
5085,0.16300884699999998,0.111798985,0.014819,0.0279497,0.41493161,0.461170815,0.029638,0.0139749,0.6168950490890953,0.726864927728859,0.1226373,0.1002305
5087,0.19141198199999998,0.254129606,0.0,0.0,0.76564793,0.381194409,0.063803994,0.063532402,0.4634068392457654,0.580720092915215,0.1263344,0.12783640000000002
5089,0.239220142,0.183295656,0.059805,0.061098599999999996,0.358830214,0.366591312,0.0,0.0,0.6790197971994205,0.6789178152118429,0.2380669,0.24142929999999996
5091,0.254135477,0.161186331,0.0231032,0.023026599999999998,0.600683855,0.598692088,0.0231032,0.0,0.8269545155918169,1.02579913368504,0.138485,0.1145895
5093,0.320122927,0.24867186600000002,0.0213415,0.0452131,0.55487974,0.746015599,0.0213415,0.0,1.2675036214389184,1.3151239251391,0.2352438,0.24142929999999996
5095,0.603427468,0.395673965,0.0,0.0,0.844798455,0.9232392509999999,0.0,0.0,2.1078180889115994,1.98772492676803,0.3590665,0.3832397
5097,0.316122234,0.11010790599999999,0.0,0.0,0.8429926240000001,0.440431623,0.0,0.0,0.7405424696645254,0.901002365131208,0.2198527,0.10706639999999999
5099,0.11039964699999999,0.114639459,0.0,0.0,0.99359682,0.8024762120000001,0.0,0.0,0.8870214752567692,0.9526077637532749,0.10930160000000001,0.11204480000000001
5101,0.36096739299999997,0.506072874,0.0,0.0,0.120322464,0.506072874,0.120322464,0.12651821900000002,1.0408937257811857,0.9870631720430111,0.1205691,0.12367049999999999
5103,0.230556409,0.161108426,0.0,0.040277099999999996,0.461112819,0.563879491,0.0,0.0,1.023783272956371,1.3694082496472701,0.2721829,0.275634
5105,0.09575792400000001,0.09760859,0.0,0.0,0.574547544,0.390434358,0.0,0.0,0.6206273978785827,0.526385050664561,0.0971157,0.0967212
5107,0.40953767700000004,0.351229303,0.045504199999999995,0.050175599999999994,0.40953767700000004,0.551931761,0.091008373,0.050175599999999994,1.5757313317936876,1.6469038208168603,0.23301329999999998,0.1924557
5109,0.444049734,0.362844702,0.0,0.0,0.53285968,0.634978229,0.0,0.0,1.3410983669719332,1.56942392909897,0.37369209999999997,0.35565040000000003
